"","feature.pa.pos","feature.pa.neg","contaminant"
"bbefbc5cf3aa55754fab9cc844fecf05",4,1,TRUE
"0e64cc3edbda6c6ce048b9cc8c155c2c",3,1,TRUE
"2fcd823bd9384237c6c9257c8d7aec90",2,1,TRUE
"af002eebbe5f86f9ffe926bb938ac22c",2,1,TRUE
"6e7fc80b2630f1b01a441f2481b2d9b8",1,1,TRUE
"0c2cea53e5dbc6d4e1d5d16fb0900296",3,1,TRUE
"b7748133d1e79f2d158906b19bc3fd3c",5,1,TRUE
"f16bf24faa537fbaa77295cf4ebb6e35",1,1,TRUE
"1220a9462dd09e6321b6ba84e6d08c2f",3,1,TRUE
"e9d674d2ae0d7a42a11a3be11b8eb3f5",2,1,TRUE
"f6cd67741e7b38f4c77c3aaa2dc9f005",1,1,TRUE
"42c417c5d0dcb0e7834d47ec3761637d",1,1,TRUE
"803ef4ee2e35aec32e8a1e0411d9e04e",3,1,TRUE
"5a38a399b8d3dc97a380e6fb7278bfc3",2,1,TRUE
"da2b1daca0a1fc30091fb3f804f9a07b",1,1,TRUE
"984dc21db40a0f235e2971d5cd1d6a9e",1,1,TRUE
"b2be6fd118f0b845213ac5bc0aa3200b",1,1,TRUE
"93816680623bbe1cea017659acd02bc1",1,1,TRUE
"3c4668602589c991d28545202e7e3193",1,1,TRUE
"cb1fbb53983ba0da1587ee32f4afcb67",1,1,TRUE
"3014cc19cfcc705026ccb88160d68321",1,1,TRUE
"71e82f15bc3ada2220d517576ac83c79",1,1,TRUE
"5f3d6cab869379b4f0b0f69e76e0119e",5,1,TRUE
"87dde14f9c089efcb21e32b29e5022e3",14,1,TRUE
"60a377ddda39c5fe4f790b79c0b67cb3",3,1,TRUE
"e560b0585419b97b3062be24d683c717",8,1,TRUE
"90ef84a5dbacbb6310f6665c583eed80",3,1,TRUE
"1bff769ffbc1e6e59ac3aaca87e3bb99",12,1,TRUE
"c8fc3471a21c66123bf4b3324d43179d",5,1,TRUE
"1fbdb1853580fffe63dd729b476193ee",7,1,TRUE
"4345b921b625d22333ef78355af814f1",9,1,TRUE
"92cec19a3a19d4ee89cf9dc9abb04b56",2,1,TRUE
"63b9cd01df814403bb73de4a1b292d3d",4,1,TRUE
"162f7f338f40f5bea9191ce6b49560e7",13,1,TRUE
"6c693ac82acd7a1e4ea03bd8ff8a2d5b",2,1,TRUE
"4d98399cc0815ef9db9a18529241184a",1,1,TRUE
"c6b71d0dda1fe85a9c00a9fe24e56e77",2,1,TRUE
"efcc485b7a9b3b2bbe65c414bf282fb7",6,1,TRUE
"9f86eb639cbced2b81351a1eefb2a74f",1,1,TRUE
"70362e08c697da1d4ede4410c97f89ea",7,1,TRUE
"51d42d1df425d29dc7032cafe10a4f68",3,1,TRUE
"a6254601e76ea14950c52aa6b495334d",8,1,TRUE
"d0b80fef88bec6ccd2b7360a3626fb34",2,1,TRUE
"0965ded7c20d68ee4508b82ca34aa800",4,1,TRUE
"2e3d87707ffe0ea9580459a8e8ca6612",11,1,TRUE
"567afa509d5c64adf0d7ef30539a3572",4,1,TRUE
"d269c3bdbe3a113f97cd75c5878b89b0",4,1,TRUE
"e3e1aaded9722013292e2c71315d8d2b",1,1,TRUE
"c6a8ae1baf3bd2c34a4185e8c600a908",7,1,TRUE
"a406afb04fab75a17761235c9798a583",2,1,TRUE
"4dcd5ac17925a4bf3537eb3d9b56555f",8,1,TRUE
"17d0fcfc45b447e1f680c8e74a5dc761",4,1,TRUE
"e36b9ba07fb10820b67e72763426d128",1,1,TRUE
"a3d433cfe0eae962f472f6758f251db7",6,1,TRUE
"6ef1ffc9619cc7df52a1a465838af84d",1,1,TRUE
"5fdc1db6600b734b4ec1c6a330ec1a00",2,1,TRUE
"50d2e3afd95714fc203088c4f6b45663",1,1,TRUE
"0b541520657a30d00bf3f9fe7b052051",2,1,TRUE
"a811a2f84d42d48c4618bd00deb86040",3,1,TRUE
"3d388846f819804833cc8694ed2a236b",2,1,TRUE
"d43e2509e1ce5a5d1155fa8fbf5162c5",1,1,TRUE
"8c6e250da1239d178e687255e110a222",1,1,TRUE
"78ac4d0ceb7d809bf7821119954371df",1,1,TRUE
"3ce2fed1f4e712845066b908fe9060f4",1,1,TRUE
"e36916ff8f0910c8be547b97c604e7d2",1,1,TRUE
"d964e961e1d897e729262bda898b95ec",1,1,TRUE
"4329b8506e79e2770ea9102737f5a232",1,1,TRUE
"ab3adfa6373e075d53989bba0537af3e",1,1,TRUE
"8a2ee4233f05814bc0ca37354c4dbbc3",1,1,TRUE
"ede2e7183a18ceb1919e18ddd47b2320",1,1,TRUE
"21b1596b77d00bbf9928bfb946889a7c",1,1,TRUE
"c92376e7da8b4a7ef844eeae324f2ff4",1,1,TRUE
"4d148c0d42f22774c1a21078cf677eff",1,1,TRUE
"975bca124ae360ccf9eec680b05fd701",1,1,TRUE
"04b04bfd0ffd00f6c38f5d116b1c2c8e",1,1,TRUE
"89d2a325f70ad5ca0506153a00d09a56",13,1,TRUE
"340bbfe64ddedf0fb7c21cbba5fc8e36",8,1,TRUE
"1367f104a221b6d4bf3887becda2f48c",16,1,TRUE
"616982f54741017caf92ad449b1b4247",7,1,TRUE
"d3e68d67e2b78b9ae6d7f616553b72ec",5,1,TRUE
"41450d0c6aab0fa94e2be77548a83a8e",9,1,TRUE
"026fdc582de55f3a5bf0f6de2fc1ed2a",2,1,TRUE
"5f96eac4178cdccadf140efda7728e01",9,1,TRUE
"f7ad5de919be3222a3e736edba02e9c7",2,1,TRUE
"bd86c2da8fc2ad61f95a35a9551b98c3",5,1,TRUE
"ebe32c8816d38717051810e4a576892c",3,1,TRUE
"d887e84db12adc63c252894cce8b0320",3,1,TRUE
"b1143dc45ac8ada32e3a213265de375a",1,1,TRUE
"312a5944e3b5f9950974d6035648d68e",2,1,TRUE
"b0b1ce2108173ef76a698e20ec7ca781",3,1,TRUE
"ac8a2f83c3890494e65ca3fd3056e810",5,1,TRUE
"5335bbacbf09885fd877d4013ef1340a",3,1,TRUE
"192bae99467f3ba86b302fece77d8117",2,1,TRUE
"d8c0680df9f63854ee5ea444c3aac925",5,1,TRUE
"a15bb71534a9aed8fb7513964408e4f7",2,1,TRUE
"b1ebb120e0d787be8507aa14c378c1d0",3,1,TRUE
"17601c4c0c36cfd2fde0907096d179f0",4,1,TRUE
"3bb20d25e378a55a4a9450c2ea395436",2,1,TRUE
"9ac4342cb154c2bc6730205817116a60",2,1,TRUE
"76ee76d6a4b456ea2ebca1049e5dd779",1,1,TRUE
"8c87e91c93462e1c33f04a7a5e423102",1,1,TRUE
"6250f2368efcb4ad0cfca4ca7ff8b581",1,1,TRUE
"e08601fea8438be8832db2c45119bde5",1,1,TRUE
"cf56eed9da251259ff9f08315ec984d6",2,1,TRUE
"9f40e28854abcba75c1fe77753d1a930",2,1,TRUE
"5a9ad9827dc0778e6ce767ee438363b9",2,1,TRUE
"31aa2b880fbc196273596f82fd0d854e",2,1,TRUE
"7ebe3c4e63d88a91dc14b3a70b8da9da",2,1,TRUE
"12347dbf2492a853ddc54526bffe7e8c",1,1,TRUE
"c42808750aa3b7a3f7615d3c9a809e22",3,1,TRUE
"4dfdd778e03e2ec497e0cec27513dfdc",3,1,TRUE
"14017a58e37677ef094457536b9e34ed",1,1,TRUE
"67cd9c80fbc0711bba2a6f5d58cc9e8c",1,1,TRUE
"b871be93b3678ee4fb8fe1f5d197bba9",1,1,TRUE
"9215805f24761aaba504738b73a64aac",2,1,TRUE
"0759ee0c5f8c2f0f4f45e10831764626",1,1,TRUE
"dd3451643300f9fc740bf286dd8a81d2",1,1,TRUE
"410c07651a53d01010a1651f448c0f1f",1,1,TRUE
"3d31213c5c957747bdfc48693f49f635",3,1,TRUE
"0b033719df1e5d65df15fefa0887b6ec",1,1,TRUE
"71919d7c4062e7d62a619fd14083acf0",1,1,TRUE
"34b92b51ff933e685467a1d389ad7e3b",1,1,TRUE
"b35ecb96c2ede9d523632a3180c64eb9",1,1,TRUE
"eda297bc9820178315c996a4d7c127f3",1,1,TRUE
"304250bd324aebe88cf8dbe5f5de3833",1,1,TRUE
"3f52b383b96132828683430ac6735da3",6,1,TRUE
"928c89e793e46919acb0383928a9ee6b",11,1,TRUE
"757e9c05998d7f872a227e2c3f9bff5d",3,1,TRUE
"fb97eb7ef92755717764dcea70b13df9",7,2,TRUE
"82c0451a03d1276f0e625d89cd465d8c",4,1,TRUE
"c0436a754fdbee02a07fb46381ac31ea",9,1,TRUE
"4f3634b63dc70e0809052be511a73b8d",5,1,TRUE
"00a1172ef015fa28412d6386ce978af2",5,1,TRUE
"aed39a24c3bec0f217a2ef2ca645cac4",8,1,TRUE
"e71e04d9a452db6f6d544e3fcf0d04d3",5,1,TRUE
"2e32b347fe43a4c2d8cdad2883095473",10,1,TRUE
"0d30fb432b17859a43bda50b3dad7500",2,1,TRUE
"e607004f79f28b3b51bd4b8f0408f190",4,1,TRUE
"d7750810fa009c78497ca4ed4ed1c48e",1,1,TRUE
"5123f9f45418d27f881373dc34b39cc4",2,1,TRUE
"1cb67977be4631e37ce1c0d2c76b8035",8,1,TRUE
"d8f80c39fd635679b6470bcbf1ba2a2d",3,1,TRUE
"4f101e983dbb3c5375c89b0a2b665147",2,1,TRUE
"71dc0955a2e663bea3ce2199a33a3664",1,1,TRUE
"15d08a4a08ce487d8162dcaa74adea3d",2,1,TRUE
"91213e0135c85ac740094ad7231d1dea",4,1,TRUE
"0c7de18f1176cd342012deec58141ae4",2,1,TRUE
"e3026309de8fb5f9fda10577bc084ac9",1,1,TRUE
"7ee7bc97ad1e020f22d894d3ae424462",3,1,TRUE
"6d2c39a62e933baa0d2db5d718ffe6ce",5,1,TRUE
"c5b6d0dac8a0b7d57be7b090f53549d2",2,1,TRUE
"83f321bec677c13af66ed27082739bf1",5,1,TRUE
"efae9ba853e425c4f37ae68e4224b033",3,1,TRUE
"32fc27808ae64d3d4e50f131b2943747",3,1,TRUE
"7b6acb563c07e6ea812de5eb704478e7",4,1,TRUE
"45ead9ac42e9edf953fc8275dfa65acb",4,1,TRUE
"2155cc5cde93b26fcc577af3e1ed11d8",5,1,TRUE
"71a183d93c90ef0f061b5b16b5ee31a2",2,1,TRUE
"2b23766c8bf741d4ba68129ce661c602",7,1,TRUE
"d9ad71f48de4f71af36b77dbcf48226a",2,1,TRUE
"9cc3b2e051dd8902628d5c793a5dca69",1,1,TRUE
"6cf35944ce7d546d208019d28b55985e",0,2,TRUE
"2449af7d3eb11b070fbecb4f47f39afb",4,2,TRUE
"86f6b9669dae634b65101d9709cb8a6d",3,1,TRUE
"9f0bc56af51585c5054aa1d6a2abb627",1,1,TRUE
"bb99de9fc18db8e79d37f25e97c3586f",3,1,TRUE
"943e2a240a1f816fb2578fdddbfed785",2,1,TRUE
"c5c10c2e52bf51cb9bcaa4fca9c5937f",3,1,TRUE
"8cfce24c814dd4f588bbb091ec692d79",2,1,TRUE
"272ace2eb5b50deaec609c85b3e15f92",1,1,TRUE
"b05f321d73deb5119112c013fd49cefb",1,1,TRUE
"a6bf318ca88bc22f8f99251eb71c6ea5",1,1,TRUE
"0d00fc8f9d6cf34a4776b7e83c65cd9d",1,1,TRUE
"f457227c324ea6a4455339cd02331bb0",1,1,TRUE
"c4a61fd5a59586425a87ca37312bba3c",1,1,TRUE
"d3c264aa863f5f07285c4ecb6a344f9f",1,1,TRUE
"62b1f08067956630e43eee8fd4deb7ac",1,1,TRUE
"bd5fa1050bf220c648f1fb9e48032943",7,1,TRUE
"e6a3f526e8479260002f2b4de1ff9ebe",8,1,TRUE
"caf5630b21613c8eb1161ec46a68d8a7",5,1,TRUE
"ffa26b518abda02e9b9f2c0b991b54b6",6,1,TRUE
"ab52f74de93f3b326110afe7d2f443dc",8,1,TRUE
"530623dac2936fa6eda4340878fda1e4",3,1,TRUE
"b6a3abcc8e1db877eef6d6c7656aeca2",8,1,TRUE
"9b3d4fe2bac69fb967c14b0fc44b24c2",2,1,TRUE
"f0417f30fb47dd0f21f647da750fd644",3,1,TRUE
"3920ce8b6fd897e78a8236423c22f56f",9,1,TRUE
"230ef0caeaecae4fbb6a5016e59362b2",4,1,TRUE
"be3512bad9dcf70a4f275d2bec556fa3",3,1,TRUE
"71923d53e5694855eb3199716e051c84",8,1,TRUE
"3afe3fb4cf51154760a56ec6d0024244",11,1,TRUE
"4ed47b82786893439a0993ab264d5147",3,1,TRUE
"5f430220a05b5a4c3981434c94895a08",1,1,TRUE
"2caa52f28ca7e9ecf8e0b4e7e2bd9ce8",1,1,TRUE
"10b0ad6ab50148fbf1621ce16804a6ed",1,1,TRUE
"80e7895407e9aac33ef43966346c1890",1,1,TRUE
"5148a8a84ce1573a040c045bd989fa82",6,1,TRUE
"b7918bb50f02b22670236ec1cdf10b1b",2,1,TRUE
"87a006a7c0013ac5753f39137635400b",3,1,TRUE
"008b371a1318ddbc8a0600c38d1a92af",4,1,TRUE
"27673bb60861096e5780e7538f3f41e4",3,1,TRUE
"e5afb84260c852674446e3d1697aa5ff",1,1,TRUE
"b03a3323b2cee792d38f135cb782920c",10,1,TRUE
"8326bfcaebbc0e76a7f2d88d9b76b552",3,1,TRUE
"ba23d33a992407d1e7390d56a7a2653e",1,1,TRUE
"816eaf1c9ae5e208109100aa8805ebe4",3,1,TRUE
"7bd3ca2ec469c7b5d361a9c8c8523238",1,1,TRUE
"403a71891a1159a639561d5c53f80724",4,2,TRUE
"b14a2853d331232461ed237f8d04b03b",4,1,TRUE
"984c4159d138a3596863ded321f601e0",1,1,TRUE
"e98dce17cfc96ffa7ab732bf67b93541",1,2,TRUE
"c66b3906f98c266423dba0f0b2c7c520",1,1,TRUE
"87a84c8b2553dd938071c5729cccd43d",2,1,TRUE
"4fc125c74fcaebec4142bd658a50425e",2,1,TRUE
"43272ce319852edde8503d11857a9bdc",3,1,TRUE
"e545cc9c955aa4eb166fa891b6dfc552",3,1,TRUE
"f9090893225132031592c38ddd84a138",1,1,TRUE
"0488d5cdf55b628488d4060ffcf316a2",2,1,TRUE
"7a9e44a6e484d574e5b1937ac05c57a5",3,1,TRUE
"ede7dc0463baafe6538e35e106d6defa",2,1,TRUE
"7e56267114b412bb12cf5cbcfb5323e5",2,1,TRUE
"bb0a58547181700ace3869eee32b0e06",3,1,TRUE
"273ddfdcb2e2a3acf1bb15d1b7d11a01",1,1,TRUE
"d1977513e5347f7f74b35b2894228255",3,1,TRUE
"6fbd05b058fe0311b7e02c4cf1131df6",1,1,TRUE
"74833fdc3434a51de4cef36e9422569d",3,1,TRUE
"8aa1a5544a730ec3ddc0317efd3adea4",1,1,TRUE
"8ea73233ef298ed1c5aa709d3887243a",1,1,TRUE
"7887e3871f3ad050a0882330f6fd4e98",1,1,TRUE
"963184d612adef1f62de5df03381dee0",2,1,TRUE
"f73ac50b73ce8e8d50baa47953eec116",2,1,TRUE
"229739400ab09b15e67b5eb1ff8f594f",2,1,TRUE
"10eae1143c8b9a153e5b12a9d5785c29",2,1,TRUE
"750c0131e363c3843ca7cb84d270e986",3,1,TRUE
"8bbbb0aa9eab3fcab7729c81ac8a2fa1",2,1,TRUE
"115e3533c16d18d0f773d345dbafbc8c",1,1,TRUE
"528e318527d3a96013c581b96797dfc3",3,1,TRUE
"7ca84a33691c979402e34d343192bc7e",1,1,TRUE
"51ab40a58ed7985c5ee4020e22d2d1c7",1,1,TRUE
"22508038cfc1abb8e489770fa30ab110",1,1,TRUE
"c1bdb62317d2e8e26b92c3f2a1134a75",1,1,TRUE
"f80b29008f93bbc9f3def3b913ffbcf0",1,1,TRUE
"5985d447d5142cd999f16171fdfdac86",2,1,TRUE
"8a503331d577ba82ea11cb312c97084a",7,1,TRUE
"8b529e4f9990e28067229dd6962644cd",9,1,TRUE
"52b97c66dbf784cd7f06a858554dcb81",7,1,TRUE
"506cc074217cbebe54105b96b9652bed",8,1,TRUE
"e7a274dff295a3e0b2f875a8b24e817d",13,1,TRUE
"f47a4e610090aad686de41729b361a9c",1,1,TRUE
"36b437600fda0360e37ac14ac6052d87",9,1,TRUE
"2b9add647d80301d2fd5cb5a8b516b8f",2,1,TRUE
"d09ba04e8af22f98fe49bbae173bcbad",11,1,TRUE
"df2b6a5040dd23b0152b98d80e8ab3e3",4,1,TRUE
"30ac33de6aae97f188f51320907aeca5",5,1,TRUE
"664e404f70b76f79bcccfe4aa2e2277f",7,1,TRUE
"e26f620d425a4682275acc0d5928edf9",8,1,TRUE
"75b60bba0b2cce1a3be2a136e1e71693",1,1,TRUE
"eb91cd452ae9764c2c6294eea3edf721",2,1,TRUE
"8a5c61b8b5c3920f18febb039321c7c2",2,1,TRUE
"a1e77af1a9cdbb5acacaca25ffe8af44",1,1,TRUE
"4598f970537ebe27ec7daddd71c4e4da",5,1,TRUE
"619daba9bef75be123b60054379e89bc",1,1,TRUE
"586de6ead7ef7050870619d7824484b6",1,1,TRUE
"a70d9dcdd4552e220d273ea10e52cfb7",1,1,TRUE
"30f79872820ef5267c3fb8511f065aef",9,1,TRUE
"debcd106c1dfcad813d3ea86c70886f0",0,2,TRUE
"acc347a6c6061e451d4f25b12ebd2caf",8,1,TRUE
"51f39c52f14a5f4e68a4da69ac5ed5fb",3,1,TRUE
"5367e1b20509983cf1d7d1fb7b291e56",3,1,TRUE
"5376d63a9b85e3053663cd7ef775a2ac",5,1,TRUE
"eed5b244438c482f972ca39f54fe77ca",8,1,TRUE
"c681ac9d895dfd96aa874f12fc2fbe23",1,1,TRUE
"e0f94c5aeb23dc51d4defce10e886ae3",1,1,TRUE
"054ea96c9839c858c385a938d1b02451",5,1,TRUE
"1434beca805544a6605e318185eac4f0",1,1,TRUE
"319c8b78a009881480c2981e9ec90d6a",1,1,TRUE
"a34a49f1b8f60bbd0299c113773e3382",1,1,TRUE
"195fde971aa2d3bbd471f7be9e0edd00",1,1,TRUE
"172b8ccb243e5ab0248742801a24da2b",2,1,TRUE
"96e9be8bd223488d56b6b27305c5bf6c",2,1,TRUE
"380367ff89464bd973e89946ebf4f063",3,1,TRUE
"123a045aaecfcb6ab107c231af29dcf9",3,1,TRUE
"f2e7e1820f3eb2ec45a37e2182e9f1d1",1,1,TRUE
"17c74f16bc72213d372bfe8d7135af8b",2,1,TRUE
"526bcb6ed5229d8b7ea3be9461994892",3,1,TRUE
"ef45aca35dfef4b80908dc28f9a5fae3",2,1,TRUE
"c87132f001fa845dac230e8257a00d8e",1,1,TRUE
"4b5207a4e4f4ca72a744ba4c6c3fcab2",1,1,TRUE
"95c8eca816cd2d4d0364cd9f45d54b19",1,1,TRUE
"7b9476635773499e03e23c849ec9dc97",1,1,TRUE
"3a8bc3fb38896a8114472fc00b958772",2,1,TRUE
"6df5bc535376f2e0f3c02251f95ae7ed",2,1,TRUE
"16899d147c7b9023092f04eaa801f68a",1,1,TRUE
"7dd5651051d9fc5a46ccd12b9d378235",1,1,TRUE
"d4fc2e23ef6b44a7956fb7973dbcb87f",1,1,TRUE
"c0cbdc740df9d549728ad3e3d59d1c03",1,1,TRUE
"34d0f817926f11c9e419375fe5d725e5",1,1,TRUE
"47f52306fbab5fb972aea6ea4c0ab29b",1,1,TRUE
"f78f937af032b2662588608e830a3ebb",1,1,TRUE
"cc096c1a70276175e4dfbfb0bc686aa4",5,1,TRUE
"e48d33fe06fc88cfd1538ba4fc7b707c",2,1,TRUE
"eadcf443029a3f81f63410c6f5fa78b4",6,1,TRUE
"7ab388935239b957b2217523c6a71737",10,1,TRUE
"6613404d1e2f913fa21d6a55c6c920c0",9,1,TRUE
"e139f29546f40eaf03edb90141ce04b5",1,1,TRUE
"32b4042b3366f9e95fb231478e6189e5",3,1,TRUE
"b6175f2c01418438c92c18e842e03acd",4,1,TRUE
"53bcca82c947ae78646b05bad5a1b35f",7,1,TRUE
"e2f68585baca82797529e12bd5dbedb9",2,1,TRUE
"d5e58c693fea7caa65c50d3ed83c7651",8,1,TRUE
"8e06e4f14f1270787c699663acac3cc2",2,1,TRUE
"c358602c5a802e2a49b1521098af24bb",8,1,TRUE
"fff9f454929aabf6671d787bf3515417",3,1,TRUE
"02e822d654a412c137d10fb30e07c2c2",1,1,TRUE
"9d1e912f8b967154f66c94fa46e8d4fb",4,1,TRUE
"2d6db7e33f8b4ab28c857141a6addbc9",3,1,TRUE
"d2e7ef1aec1d08897517229d9e768177",1,1,TRUE
"f4741c422e791d2ff70178a820b8d38a",1,1,TRUE
"6e6076046a5535a91926057d83dd6cc6",2,1,TRUE
"d8a6665784fc75b3c435cbfb8724ab00",3,1,TRUE
"61c0e580199de95d0e012adccd670b18",4,1,TRUE
"a9a33eac4689eff7c09a10f2b082642c",9,1,TRUE
"fe260a305a9d84b0e8e761b0b2d4a964",4,1,TRUE
"4dd97f9a599b8ee50ea26f35ea003e16",1,1,TRUE
"b3f878c2f6e55f3d3463939e3d911d44",2,1,TRUE
"d3a8e1913d1ef5204754a0eab52bc572",2,1,TRUE
"ef6d7436bd9e6565113e21b66655ae0e",2,1,TRUE
"5fca386b4579d1ec4ce137a2c98a08e6",1,1,TRUE
"992b0c39fcc54cbd2db75edd34cba802",3,1,TRUE
"cb319482519c7d944b6b894738c8e02f",1,1,TRUE
"71bec375d511827f39ca121efd985e57",2,1,TRUE
"447cc4143bd3aed6a156a33f8fd5cf4b",2,1,TRUE
"3883d69a86e77c94d4416a0949e743dd",2,1,TRUE
"3c2b25beeaad3a12383c37d101ee37da",1,1,TRUE
"253bf111a0c57d39b8d79297d2783fea",4,1,TRUE
"414061dd79c19dd543d472b574148f0a",1,1,TRUE
"f329918808d2165cb1bc23f3f5597dcf",1,1,TRUE
"29cba9421d319efefd782781253d9daf",1,1,TRUE
"de3a7a277428a5a7307d5aa8ad18cc1f",1,1,TRUE
"39a38ca46db57f62064ffc0ad35fd444",1,1,TRUE
"9cc844cef8ee2e726b3341a2fa11c3f3",3,1,TRUE
"6026968fb44ebaf570d3c49fb3f19ead",1,1,TRUE
"672e0d556f94e20f88fdaaecb1393fac",1,1,TRUE
"2f27aebe48ad08ba96b7af107efdea40",1,1,TRUE
"94776db88bf1f0533aac411a2ba2913b",2,1,TRUE
"adf37022aa555329452fd57e7c638695",1,1,TRUE
"1d044fb1d2e875fb65744fcc41fc7237",1,1,TRUE
"f2e6cee8b69e4328bc6a8df1de1eb221",1,1,TRUE
"469e9a38e6ebc81041de431edfcd848d",1,1,TRUE
"da68bb3a6ea53b0af8bfa53cfaa802e9",1,1,TRUE
"bfbbb61debe575219b3e895e988e6e98",1,1,TRUE
"ca8953f508c6558df3a2805cbbcaeadf",3,1,TRUE
"3602aa47b34d318f6856d6b798320262",6,1,TRUE
"70f00e7f0d9f13f4e0a440ba68a15f27",8,1,TRUE
"a65038891420bf8160c31c966b5aa0b7",7,1,TRUE
"1a1a8bea5323978dd40e041e06c554f2",2,1,TRUE
"5812e36c279edf4962ee4d161e334b31",9,1,TRUE
"0b5e2f5ec3d8c2f9ee67be0839c2513a",1,1,TRUE
"731d3780d1ed8484e6fa90f149338219",4,1,TRUE
"a51701b66837cb0c1110536ffe67150c",2,1,TRUE
"48fcafe927c83b092063307e7f92e258",9,1,TRUE
"203db9dd303cd431512a4b321f08c2c8",3,1,TRUE
"8ba1a97c5be595071c96762ae6ddc5c9",5,1,TRUE
"ecbd0b73a82e58cf3ac887a8df5072a2",2,1,TRUE
"b72cbc2f4cb12de4632ae12a23445072",5,1,TRUE
"13503b92f59d2775b28ff8095901cf0a",4,1,TRUE
"0ebeb2b350c204a739dd459edb55092c",1,1,TRUE
"1db437b403c5d841542587f68530ea4f",2,1,TRUE
"a5a2336e5d56d8ca87840cf518dfbc7c",1,1,TRUE
"f072c8c57305a838a2f99b959ccfd542",7,1,TRUE
"a0fe2bbebc67fd2491f48a6181e6851c",10,1,TRUE
"77a6970aedb5a2b79ab2f58dff04f54c",1,1,TRUE
"2b70b49543b7e9981eee4508583097ba",8,1,TRUE
"9c12c40c20f7cf061ad9325af1cea247",3,1,TRUE
"37399935f89fc09a7b04a08d1df6c99e",2,1,TRUE
"722e0dde7f7c93f4c33393cae6a0ddd8",4,2,TRUE
"1fbe0c10d4fa95e7d11fbe6bd2990e54",5,1,TRUE
"3155e9e606a1137dc8953fc5fb69db15",10,1,TRUE
"a978c0c1b5a058431942bb69bb67c8aa",3,1,TRUE
"8de7d9983255c071cb6ade7f340a8cf4",3,1,TRUE
"e4e1f5ba6c4d28de28a76af7da93c32b",3,2,TRUE
"46082666d7a5d890a377f1a7c0553a2d",2,1,TRUE
"482925896e22ee537c758b3d22fb2c61",1,1,TRUE
"43ea5c8e1fb3dfdd8688b922d0c54bd0",2,1,TRUE
"ad3461843e5cb4d10e89cbc83c32c3a6",3,1,TRUE
"b7bb0b0267f70eb44ba3a27f142f667d",1,1,TRUE
"a8bbc95303775bc238063025ff745b90",1,1,TRUE
"1c871442b01629cd286a2c14287c9319",6,1,TRUE
"13238fb97ed448a7749aff797349bc18",1,1,TRUE
"7c54c4f198ffcd281ba4badae1ae59b6",3,1,TRUE
"d9eb0ea1fe21bddfa1a59dfc00b784c2",1,1,TRUE
"8d9706928ec3078a952bb6248cff8bb3",2,1,TRUE
"d4c77e35de16cfdda778a1578877461b",2,1,TRUE
"60331ff6f13afd3940fda26ff862ae90",1,1,TRUE
"dd005d0abe77ce9a434b388c45fc1717",3,1,TRUE
"216adddbd57d12c235397a2cf31c6a23",3,1,TRUE
"d19179433ba1d8bedc6a88b8e285388b",3,1,TRUE
"215572c9172ca3eb0707a294adfedbf0",2,1,TRUE
"9be3fd6f2de9588d3b0c19d03b65736b",1,1,TRUE
"75ebaf92e9a9a9d8366788e8560b918f",2,1,TRUE
"f0d71b23906d9dbfce142c45f3f8d9c0",1,1,TRUE
"51cc0e4eeeafd97c040bf24d41910016",1,1,TRUE
"a31077cab4ff9c35e34e37bc6d08c5fe",1,1,TRUE
"36cea3a79f6c1f2158a6e7a68dcef453",1,1,TRUE
"1d58fa8ff4775db1ce7f3268e3f285d3",1,1,TRUE
"f99e1bedda5224fec49c452b9703db3e",1,1,TRUE
"a584dff7d59a419e4161ae47fe2e6f70",1,1,TRUE
"1527c2c13bf162446617fcbe15cbc5fe",1,1,TRUE
"eac7c28bbc77dafe194a2a5c0085076b",1,1,TRUE
"b9f08b3d2e7086bbc336293319eaca49",1,1,TRUE
"ea08a8e4506fdddfbcde360f629f777d",1,1,TRUE
"7c03d0a24668d2da553e0fce0ef4ffc3",1,1,TRUE
"9093bffe829c213e3a9d4c98c29dc004",1,1,TRUE
"a7e9d3ea10641a615624fb931d2a994a",3,1,TRUE
"64534caa477cbb36f03e3f4badfa9907",2,1,TRUE
"872874c0c51bc7a3da1ff75c1f2fd338",5,1,TRUE
"6a3bd7dc6534062bfd0509c37a8e3bc4",11,1,TRUE
"fd9dfce2863218c29b8d29db2037e5ab",3,1,TRUE
"d55d17b48a54ea512026cc7d153d4df0",4,1,TRUE
"b2ec12faa187f7b4f4818f7abed53314",2,1,TRUE
"016d41b50a0fd0760ad002fd51ca358a",4,1,TRUE
"bdff52a81ff17809a42c124f2d1cea3d",4,1,TRUE
"172fc41fae2712bb8508f82009bd45cf",4,1,TRUE
"42c4fc9fc45e804559ff950ea767b24d",8,1,TRUE
"ca5573d9f0c3306f5f68359452260208",7,1,TRUE
"5a6a72e26eb29e22f4f5f0acce3a7030",6,1,TRUE
"66ec1437de262007c5c6ce2c2cdb7f21",7,1,TRUE
"a2cfb9d469951061c9651f27f7312708",9,1,TRUE
"c0787128cece8688116c1016ac88b490",2,1,TRUE
"53e8cb5b9272d8973fbbd614f135ff7d",6,1,TRUE
"3bf27fe4101cb3e4c7802bdea1f3c7b3",6,1,TRUE
"f0af29d99b8def961de429475d2c1e8e",4,1,TRUE
"284081f96b4d782c17f4d30ecf8b6410",1,1,TRUE
